sub_id,name,lat,lon,Pd,state,ba
35413,SPOKANE 19,47.7363,-117.258,58.47,WA,AVA
35414,PULLMAN 1,46.6533,-117.315,37.68,WA,AVA
35415,PULLMAN 2,46.6335,-117.171,43.92,WA,AVA
35416,VERADALE,47.6369,-117.195,31.14,WA,AVA
35417,NEWPORT 1,48.1673,-117.148,19.47,WA,AVA
35418,MEAD,47.9256,-117.139,22.02,WA,AVA
35419,OTIS ORCHARDS,47.7108,-117.218,14.64,WA,AVA
35420,GREENACRES,47.5149,-117.03,33.11,WA,AVA
35421,LIBERTY LAKE,47.6862,-117.088,22.8,WA,AVA
35422,NEWMAN LAKE,47.7501,-117.133,12.56,WA,AVA
35423,MATTAWA 2,46.6451,-119.908,0.0,WA,GCPD
35424,ROOSEVELT 1,45.8131,-120.347,0.71,WA,BPAT
35425,RANDLE,46.4661,-122.11,6.94,WA,BPAT
35426,CLE ELUM 2,47.1356,-120.687,1.19,WA,PSEI
35427,GOLDENDALE 2,45.8797,-120.807,2.16,WA,BPAT
35428,WENATCHEE 3,47.5336,-120.295,0.17,WA,CHPD
35429,WENATCHEE 4,47.3461,-120.092,0.31,WA,DOPD
35430,SULTAN 2,47.9084,-121.814,0.0,WA,PSEI
35431,SHELTON 3,47.3698,-123.16,0.0,WA,BPAT
35432,TACOMA 19,47.0861,-122.366,0.0,WA,BPAT
35433,COUGAR 1,46.0608,-122.202,0.36,WA,BPAT
35434,ELLENSBURG 3,46.9547,-120.182,0.42,WA,BPAT
35435,BRIDGEPORT,47.9951,-119.64,8.81,WA,DOPD
35436,SILVER CREEK 1,46.5035,-122.588,10.95,WA,BPAT
35437,CONCRETE 1,48.5478,-121.741,9.66,WA,PSEI
35438,CAMAS 3,45.5847,-122.406,0.0,WA,BPAT
35439,DAYTON 2,46.4211,-118.027,5.4,WA,BPAT
35440,ROCKPORT 1,48.6981,-121.209,2.32,WA,PSEI
35441,MOUNT VERNON 4,48.4481,-122.433,0.0,WA,PSEI
35442,SPOKANE 20,47.6536,-117.421,0.0,WA,AVA
35443,LONGVIEW 3,46.1039,-122.918,0.0,WA,BPAT
35444,BELLINGHAM 7,48.746,-122.486,0.0,WA,PSEI
35445,ROSALIA,47.1558,-117.364,13.86,WA,AVA
35446,ANACORTES 2,48.4708,-122.56,9.92,WA,PSEI
35447,GOLDENDALE 3,45.7818,-120.521,0.0,WA,BPAT
35448,KIRKLAND 5,47.4446,-121.688,0.0,WA,PSEI
35449,ROCKPORT 2,48.7139,-121.132,0.0,WA,PSEI
35450,RICHLAND 4,46.4711,-119.334,0.0,WA,BPAT
35451,AMBOY,45.9628,-122.335,2.44,WA,BPAT
35452,KETTLE FALLS 2,48.6203,-118.111,2.9,WA,AVA
35453,BICKLETON 1,45.9215,-120.236,0.52,WA,BPAT
35454,POMEROY 1,46.6595,-117.429,5.5,WA,AVA
35455,TACOMA 20,47.0797,-122.365,0.0,WA,BPAT
35456,TACOMA 21,47.2661,-122.428,0.0,WA,BPAT
35457,LAKEBAY 2,46.8328,-122.32,0.0,WA,PSEI
35458,BURBANK 2,46.2498,-118.88,0.0,WA,BPAT
35459,CENTRALIA 2,46.7559,-122.86,0.0,WA,PSEI
35460,SILVER CREEK 2,46.5347,-122.425,0.0,WA,BPAT
35461,NORTH BEND 2,47.4193,-121.782,0.0,WA,PSEI
35462,NINE MILE FALLS 2,47.7697,-117.537,0.0,WA,AVA
35463,SPOKANE 21,47.7351,-117.371,0.0,WA,AVA
35464,WENATCHEE 5,47.8347,-120.013,0.0,WA,CHPD
35465,DAYTON 3,46.5838,-118.027,0.0,WA,BPAT
35466,SUMAS,48.9905,-122.273,0.0,WA,PSEI
35467,BURLINGTON 2,48.4558,-122.436,0.0,WA,PSEI
35468,COULEE CITY 1,47.5025,-119.292,0.0,WA,GCPD
35469,BICKLETON 2,45.9192,-120.304,0.0,WA,BPAT
35470,BEVERLY,46.8731,-119.97,0.0,WA,BPAT
35471,ROCKPORT 3,48.7326,-121.068,0.0,WA,PSEI
35472,BLAINE 2,48.8288,-122.686,0.0,WA,PSEI
35473,NORTH BEND 3,47.6992,-121.783,0.0,WA,PSEI
35474,CHEHALIS 2,46.6225,-122.913,0.0,WA,PSEI
35475,GOLDENDALE 4,45.7442,-120.784,0.0,WA,BPAT
35476,COUGAR 2,46.0594,-122.259,0.0,WA,BPAT
35477,ABERDEEN 2,46.9728,-123.774,0.0,WA,BPAT
35478,KAHLOTUS,46.5635,-118.54,0.0,WA,BPAT
35479,FALL CITY 2,47.5445,-121.841,0.0,WA,PSEI
35480,ARIEL,45.9567,-122.554,0.0,WA,BPAT
35481,CENTERVILLE 1,45.7269,-120.834,0.0,WA,BPAT
35482,POMEROY 2,46.5242,-117.822,0.0,WA,BPAT
35483,PACKWOOD,46.5958,-121.569,0.0,WA,BPAT
35484,SPOKANE 22,47.6263,-117.504,0.0,WA,AVA
35485,FORD 1,47.8344,-117.836,0.0,WA,AVA
35486,KENNEWICK 6,46.0958,-119.096,0.0,WA,BPAT
35487,ELLENSBURG 4,47.0363,-120.206,0.0,WA,BPAT
35488,BICKLETON 3,45.8877,-120.29,0.0,WA,BPAT
35489,ELMA 2,46.9692,-123.48,0.0,WA,BPAT
35490,IONE 1,48.7809,-117.418,0.0,WA,AVA
35491,LAKEBAY 3,46.8016,-122.31,0.0,WA,PSEI
35492,GOLDENDALE 5,45.8114,-120.833,0.0,WA,BPAT
35493,SHELTON 4,47.4181,-123.225,0.0,WA,BPAT
35494,GRAND COULEE,47.9575,-118.977,0.0,WA,DOPD
35495,FERNDALE 2,48.8288,-122.687,0.0,WA,PSEI
35496,LONGVIEW 4,46.1236,-122.973,0.0,WA,BPAT
35497,CONCRETE 2,48.649,-121.691,0.0,WA,PSEI
35498,METALINE FALLS,48.9871,-117.348,0.0,WA,AVA
35499,COULEE CITY 2,47.6164,-119.299,0.0,WA,GCPD
35500,VANCOUVER 18,45.6497,-122.726,0.0,WA,BPAT
35501,DAYTON 4,46.4211,-117.833,0.0,WA,BPAT
35502,FORD 2,47.8217,-117.917,0.0,WA,AVA
35503,DAYTON 5,46.3747,-117.777,0.0,WA,BPAT
35504,PASCO 3,46.3069,-119.114,0.0,WA,BPAT
35505,TOUCHET,46.06,-118.917,0.0,WA,BPAT
35506,ROOSEVELT 2,45.8155,-120.342,0.0,WA,BPAT
35507,LONGVIEW 5,46.1388,-122.986,0.0,WA,BPAT
35508,PATEROS,47.9469,-119.865,0.0,WA,CHPD
35509,BANDON,43.1141,-124.309,18.95,OR,PACW
35510,PORT ORFORD,42.7958,-124.245,5.92,OR,PACW
35511,GOLD BEACH,42.5352,-124.277,12.43,OR,PACW
35512,NORTH BEND 4,43.5655,-124.119,35.23,OR,PACW
35513,BROOKINGS,42.1441,-124.125,35.54,OR,PACW
35514,COQUILLE,43.2667,-124.12,16.34,OR,PACW
35515,COOS BAY 1,43.3603,-124.093,32.97,OR,PACW
35516,COOS BAY 2,43.4329,-124.149,37.67,OR,PACW
35517,FLORENCE 1,44.1582,-124.055,39.69,OR,BPAT
35518,NEWPORT 2,44.7568,-123.976,26.39,OR,BPAT
35519,MYRTLE POINT,43.1212,-123.912,13.32,OR,PACW
35520,LINCOLN CITY,44.8721,-124.042,31.38,OR,BPAT
35521,WARRENTON,46.2056,-123.962,17.49,OR,BPAT
35522,WALDPORT,44.4494,-123.879,16.52,OR,BPAT
35523,OTIS,45.1142,-123.883,11.69,OR,BPAT
35524,TOLEDO 1,44.7009,-123.977,19.17,OR,BPAT
35525,CLOVERDALE 1,45.3609,-123.787,7.26,OR,BPAT
35526,REEDSPORT,43.9044,-123.825,16.54,OR,PACW
35527,NEHALEM,45.6578,-123.914,23.07,OR,BPAT
35528,TILLAMOOK,45.5991,-123.728,31.54,OR,BPAT
35529,ASTORIA,46.2102,-123.675,40.46,OR,BPAT
35530,SEASIDE 1,45.9124,-123.496,24.05,OR,BPAT
35531,CAVE JUNCTION,42.0675,-123.56,21.24,OR,PACW
35532,WILLAMINA,45.0801,-123.582,12.08,OR,PGE
35533,MERLIN,42.627,-123.609,5.71,OR,PACW
35534,ROSEBURG 1,43.2085,-123.422,38.52,OR,PACW
35535,ROSEBURG 2,43.2385,-123.435,36.63,OR,PACW
35536,WINSTON,43.119,-123.571,22.2,OR,PACW
35537,PHILOMATH,44.6094,-123.535,20.89,OR,BPAT
35538,RIDDLE,42.8203,-123.445,17.06,OR,PACW
35539,SHERIDAN 1,45.0786,-123.373,21.32,OR,PGE
35540,GRANTS PASS 1,42.4166,-123.314,40.46,OR,PACW
35541,GRANTS PASS 2,42.4573,-123.449,42.22,OR,PACW
35542,VENETA,43.9869,-123.338,20.28,OR,BPAT
35543,MONROE 3,44.2451,-123.451,13.68,OR,BPAT
35544,DALLAS,44.8767,-123.274,50.69,OR,PGE
35545,MONMOUTH,44.7378,-123.378,29.33,OR,PGE
35546,GRANTS PASS 3,42.555,-123.297,41.05,OR,PACW
35547,GRANTS PASS 4,42.5809,-123.379,41.05,OR,PACW
35548,DRAIN,43.5903,-123.264,12.35,OR,PACW
35549,CORVALLIS 1,44.5588,-123.384,51.3,OR,BPAT
35550,MCMINNVILLE 1,45.2669,-123.212,43.37,OR,PGE
35551,MCMINNVILLE 2,45.1164,-123.219,52.47,OR,PGE
35552,JUNCTION CITY,44.2009,-123.303,29.39,OR,BPAT
35553,CLATSKANIE 1,46.114,-123.188,14.6,OR,BPAT
35554,CORVALLIS 2,44.7014,-123.324,55.55,OR,BPAT
35555,CORVALLIS 3,44.6189,-123.246,53.79,OR,BPAT
35556,ROSEBURG 3,43.3399,-123.262,47.96,OR,PACW
35557,VERNONIA,45.8409,-123.184,8.78,OR,BPAT
35558,EUGENE 1,44.086,-123.3,68.22,OR,BPAT
35559,EUGENE 2,43.9613,-123.22,60.41,OR,BPAT
35560,MYRTLE CREEK,42.9845,-123.278,32.56,OR,PACW
35561,SUTHERLIN,43.4033,-123.245,32.26,OR,PACW
35562,GASTON,45.4803,-123.247,18.78,OR,PGE
35563,EUGENE 3,43.8513,-123.248,54.5,OR,BPAT
35564,EUGENE 4,44.0216,-123.263,53.57,OR,BPAT
35565,FOREST GROVE,45.4992,-123.078,57.85,OR,PGE
35566,ALBANY 1,44.7405,-123.132,59.83,OR,BPAT
35567,ROGUE RIVER,42.5653,-123.223,16.6,OR,PACW
35568,INDEPENDENCE,44.89,-123.235,24.74,OR,PGE
35569,EUGENE 5,44.1554,-123.156,38.71,OR,BPAT
35570,EUGENE 6,44.1049,-123.14,38.71,OR,BPAT
35571,BANKS,45.627,-123.19,14.31,OR,PGE
35572,SALEM 1,45.0728,-123.107,34.14,OR,PGE
35573,SALEM 2,44.9707,-123.022,34.14,OR,PGE
35574,SALEM 3,44.7515,-123.133,32.83,OR,BPAT
35575,SALEM 4,44.7599,-123.099,32.83,OR,PGE
35576,EUGENE 7,44.1049,-122.986,48.63,OR,BPAT
35577,EUGENE 8,44.052,-123.101,48.63,OR,BPAT
35578,DAYTON 6,45.2576,-123.142,20.4,OR,PGE
35579,SALEM 5,44.8875,-123.074,44.56,OR,PGE
35580,SALEM 6,44.9694,-123.159,46.31,OR,PGE
35581,GOLD HILL,42.4264,-123.065,11.04,OR,PACW
35582,EUGENE 9,44.1243,-123.091,28.11,OR,BPAT
35583,JACKSONVILLE,42.0725,-123.083,21.89,OR,PACW
35584,HARRISBURG,44.2789,-123.049,11.55,OR,BPAT
35585,EUGENE 10,44.0002,-123.106,27.89,OR,BPAT
35586,CORNELIUS,45.5167,-123.003,33.97,OR,PGE
35587,CRESWELL,43.8105,-123.045,23.32,OR,BPAT
35588,JEFFERSON,44.7812,-123.052,13.45,OR,PGE
35589,SALEM 7,45.0186,-123.035,46.4,OR,PGE
35590,SALEM 8,44.9338,-123.062,46.4,OR,PGE
35591,NORTH PLAINS,45.699,-122.954,9.6,OR,PGE
35592,ALBANY 2,44.6932,-123.068,40.85,OR,BPAT
35593,ALBANY 3,44.6757,-123.034,40.85,OR,BPAT
35594,GLIDE,43.2909,-122.941,5.36,OR,PACW
35595,COTTAGE GROVE,43.7481,-122.958,44.45,OR,BPAT
35596,SPRINGFIELD 1,44.1148,-122.98,44.25,OR,BPAT
35597,SPRINGFIELD 2,43.9963,-122.96,50.34,OR,BPAT
35598,SALEM 9,44.9005,-123.09,64.22,OR,PGE
35599,SALEM 10,44.8689,-123.058,64.22,OR,PGE
35600,NEWBERG 1,45.3382,-123.0,51.44,OR,PGE
35601,NEWBERG 2,45.4173,-122.936,33.93,OR,PGE
35602,RAINIER 2,46.0529,-123.051,16.06,OR,BPAT
35603,HILLSBORO 1,45.4409,-123.052,53.44,OR,PGE
35604,HILLSBORO 2,45.355,-122.963,53.44,OR,PGE
35605,SCAPPOOSE,45.8141,-122.886,40.07,OR,BPAT
35606,GERVAIS,45.1923,-122.991,12.29,OR,PGE
35607,CENTRAL POINT 1,42.358,-122.884,33.23,OR,PACW
35608,CENTRAL POINT 2,42.3531,-123.03,33.23,OR,PACW
35609,SAINT HELENS,45.949,-122.972,42.09,OR,BPAT
35610,HILLSBORO 3,45.5182,-122.938,58.02,OR,PGE
35611,HILLSBORO 4,45.5012,-122.96,58.02,OR,PGE
35612,BROWNSVILLE,44.3853,-123.016,12.99,OR,BPAT
35613,TURNER,44.7395,-122.905,12.46,OR,PGE
35614,SALEM 11,45.0701,-122.972,48.21,OR,PGE
35615,SALEM 12,44.9877,-122.898,48.21,OR,PGE
35616,WHITE CITY 1,42.518,-122.908,25.27,OR,PACW
35617,SALEM 13,44.9415,-122.928,58.45,OR,PGE
35618,MEDFORD 1,42.3427,-122.87,50.54,OR,PACW
35619,MEDFORD 2,42.233,-122.943,50.54,OR,PACW
35620,BEAVERTON 1,45.3594,-122.914,93.84,OR,PGE
35621,BEAVERTON 2,45.4657,-122.837,80.34,OR,PGE
35622,SHERWOOD,45.4213,-122.884,56.34,OR,PGE
35623,BEAVERTON 3,45.5972,-122.8,75.64,OR,PGE
35624,BEAVERTON 4,45.6164,-122.813,75.64,OR,PGE
35625,AUMSVILLE,44.8785,-122.894,15.87,OR,PGE
35626,SPRINGFIELD 3,44.1256,-122.883,44.41,OR,BPAT
35627,SPRINGFIELD 4,44.0649,-122.765,47.27,OR,BPAT
35628,DEXTER 1,43.8388,-122.834,9.01,OR,BPAT
35629,WOODBURN 1,45.2229,-122.734,34.56,OR,PGE
35630,WOODBURN 2,45.1929,-122.878,34.56,OR,PGE
35631,LEBANON 1,44.5034,-122.861,34.34,OR,BPAT
35632,LEBANON 2,44.5094,-122.913,34.34,OR,BPAT
35633,TALENT,42.1441,-122.735,19.03,OR,PACW
35634,PHOENIX 1,42.1838,-122.722,12.11,OR,PACW
35635,PORTLAND 1,45.5639,-122.844,69.86,OR,PGE
35636,PORTLAND 2,45.6271,-122.898,69.86,OR,PGE
35637,BEAVERTON 5,45.3733,-122.753,34.76,OR,PGE
35638,BEAVERTON 6,45.5193,-122.839,34.76,OR,PGE
35639,BEAVERTON 7,45.5864,-122.872,59.77,OR,PGE
35640,MEDFORD 3,42.276,-122.709,53.33,OR,PACW
35641,MEDFORD 4,42.4147,-122.775,53.33,OR,PACW
35642,PORTLAND 3,45.4822,-122.886,37.35,OR,PGE
35643,PORTLAND 4,45.4635,-122.823,37.35,OR,PGE
35644,SHADY COVE,42.487,-122.763,13.85,OR,PACW
35645,HUBBARD,45.1224,-122.838,12.53,OR,PGE
35646,PORTLAND 5,45.4701,-122.767,56.04,OR,PGE
35647,PORTLAND 6,45.4294,-122.816,56.04,OR,PGE
35648,WILSONVILLE,45.2759,-122.709,50.3,OR,PGE
35649,MOUNT ANGEL,45.0517,-122.688,10.41,OR,PGE
35650,PORTLAND 7,45.5323,-122.731,58.02,OR,PGE
35651,TUALATIN 1,45.3646,-122.717,32.92,OR,PGE
35652,TUALATIN 2,45.432,-122.857,32.92,OR,PGE
35653,PORTLAND 8,45.5179,-122.66,37.25,OR,PGE
35654,PORTLAND 9,45.6011,-122.713,37.25,OR,PGE
35655,PORTLAND 10,45.4612,-122.741,27.91,OR,PGE
35656,SWEET HOME,44.3595,-122.681,39.23,OR,BPAT
35657,PORTLAND 11,45.5637,-122.781,44.58,OR,PGE
35658,LAKE OSWEGO 1,45.397,-122.789,57.39,OR,PGE
35659,STAYTON,44.702,-122.788,43.46,OR,BPAT
35660,SILVERTON,44.9164,-122.746,35.31,OR,PGE
35661,PORTLAND 12,45.5781,-122.707,37.73,OR,PGE
35662,PORTLAND 13,45.5821,-122.783,37.73,OR,PGE
35663,PORTLAND 14,45.4389,-122.781,46.45,OR,PGE
35664,PORTLAND 15,45.4942,-122.605,83.61,OR,PGE
35665,PORTLAND 16,45.4157,-122.743,33.96,OR,PGE
35666,PORTLAND 17,45.4804,-122.724,35.88,OR,PGE
35667,LAKE OSWEGO 2,45.3764,-122.61,45.37,OR,PGE
35668,WEST LINN 1,45.4451,-122.747,33.97,OR,PGE
35669,WEST LINN 2,45.4277,-122.711,33.97,OR,PGE
35670,CANBY,45.2832,-122.737,54.45,OR,PGE
35671,EAGLE POINT,42.377,-122.635,36.28,OR,PACW
35672,PORTLAND 18,45.504,-122.696,46.51,OR,PGE
35673,PORTLAND 19,45.4669,-122.604,46.51,OR,PGE
35674,PORTLAND 20,45.4399,-122.726,27.53,OR,PGE
35675,PORTLAND 21,45.5869,-122.624,67.14,OR,PGE
35676,PORTLAND 22,45.4518,-122.626,57.15,OR,PGE
35677,PORTLAND 23,45.5764,-122.572,37.5,OR,PGE
35678,PORTLAND 24,45.6788,-122.722,47.78,OR,BPAT
35679,PORTLAND 25,45.3561,-122.626,41.97,OR,PGE
35680,PORTLAND 26,45.3694,-122.626,41.97,OR,PGE
35681,PORTLAND 27,45.4963,-122.62,37.01,OR,PGE
35682,PORTLAND 28,45.3213,-122.542,37.01,OR,PGE
35683,PORTLAND 29,45.5749,-122.532,34.95,OR,PGE
35684,PORTLAND 30,45.4899,-122.629,39.3,OR,PGE
35685,PORTLAND 31,45.6262,-122.565,35.06,OR,BPAT
35686,PORTLAND 32,45.5726,-122.665,35.06,OR,PGE
35687,PORTLAND 33,45.5661,-122.577,57.12,OR,PGE
35688,PORTLAND 34,45.5151,-122.646,57.12,OR,PGE
35689,GLADSTONE,45.2892,-122.515,29.11,OR,PGE
35690,ASHLAND,42.2276,-122.584,58.73,OR,PACW
35691,PORTLAND 35,45.5498,-122.58,34.19,OR,PGE
35692,PORTLAND 36,45.6494,-122.544,34.19,OR,BPAT
35693,MOLALLA,45.1696,-122.602,36.27,OR,PGE
35694,PORTLAND 37,45.5992,-122.648,39.91,OR,PGE
35695,PORTLAND 38,45.5115,-122.597,39.96,OR,PGE
35696,PORTLAND 39,45.4499,-122.544,39.96,OR,PGE
35697,CLACKAMAS,45.4465,-122.485,46.85,OR,PGE
35698,OREGON CITY 1,45.2537,-122.569,68.65,OR,PGE
35699,OREGON CITY 2,45.3769,-122.622,61.63,OR,PGE
35700,HAPPY VALLEY 1,45.5198,-122.623,31.21,OR,PGE
35701,HAPPY VALLEY 2,45.5405,-122.539,31.21,OR,PGE
35702,PORTLAND 40,45.3912,-122.505,44.22,OR,PGE
35703,PORTLAND 41,45.5391,-122.525,44.22,OR,PGE
35704,PORTLAND 42,45.4955,-122.513,47.7,OR,PGE
35705,PORTLAND 43,45.6203,-122.524,47.7,OR,BPAT
35706,PORTLAND 44,45.5273,-122.6,47.24,OR,PGE
35707,PORTLAND 45,45.4829,-122.476,47.24,OR,PGE
35708,BEAVERCREEK,45.2556,-122.467,17.54,OR,PGE
35709,DAMASCUS,45.4882,-122.351,28.77,OR,PGE
35710,FAIRVIEW 1,45.6415,-122.484,24.58,OR,BPAT
35711,GRESHAM 1,45.5671,-122.371,44.03,OR,PGE
35712,GRESHAM 2,45.4673,-122.467,44.03,OR,PGE
35713,LYONS 1,44.8281,-122.447,14.64,OR,PGE
35714,GRESHAM 3,45.5013,-122.473,49.07,OR,PGE
35715,GRESHAM 4,45.4232,-122.4,58.0,OR,PGE
35716,OAKRIDGE,43.713,-122.308,11.15,OR,BPAT
35717,TROUTDALE,45.5688,-122.272,54.03,OR,BPAT
35718,BORING,45.5193,-122.272,26.22,OR,PGE
35719,ESTACADA 1,45.2504,-122.28,23.6,OR,PGE
35720,SANDY 1,45.3824,-122.175,48.17,OR,PGE
35721,KLAMATH FALLS 1,42.4035,-122.148,54.11,OR,PACW
35722,SISTERS,44.4473,-121.98,15.54,OR,BPAT
35723,KLAMATH FALLS 2,42.2055,-121.628,35.91,OR,PACW
35724,KLAMATH FALLS 3,42.0984,-121.734,35.43,OR,PACW
35725,CHILOQUIN,43.0194,-121.631,11.04,OR,PACW
35726,MOUNT HOOD PARKDALE,45.4636,-121.695,14.42,OR,PGE
35727,HOOD RIVER,45.7223,-121.549,44.1,OR,PGE
35728,BEND 1,43.886,-121.495,13.95,OR,BPAT
35729,LA PINE,43.637,-121.371,28.03,OR,BPAT
35730,MALIN,42.0133,-121.524,6.78,OR,PACW
35731,BONANZA,42.1897,-121.348,9.02,OR,PACW
35732,WARM SPRINGS,44.8021,-121.214,12.16,OR,BPAT
35733,BEND 2,44.0067,-121.302,48.7,OR,BPAT
35734,BEND 3,44.0749,-121.191,48.7,OR,BPAT
35735,TERREBONNE,44.3835,-121.256,16.22,OR,BPAT
35736,REDMOND 4,44.2071,-121.153,45.1,OR,BPAT
35737,REDMOND 5,44.2292,-121.221,40.26,OR,BPAT
35738,BEND 4,44.1983,-121.267,70.79,OR,BPAT
35739,BEND 5,44.16,-121.228,70.79,OR,BPAT
35740,THE DALLES 1,45.6311,-121.183,53.21,OR,BPAT
35741,MADRAS 1,44.5742,-120.989,29.66,OR,BPAT
35742,PRINEVILLE,44.1967,-120.661,45.08,OR,BPAT
35743,CHRISTMAS VALLEY,43.1784,-120.449,5.03,OR,BPAT
35744,LAKEVIEW,42.2839,-120.409,13.71,OR,BPAT
35745,BOARDMAN 1,45.8281,-119.975,9.98,OR,BPAT
35746,IRRIGON,45.8928,-119.585,9.13,OR,GRID
35747,HEPPNER,45.3645,-119.454,4.76,OR,GRID
35748,UMATILLA 1,45.9145,-119.451,18.62,OR,GRID
35749,HERMISTON 1,45.7648,-119.197,33.02,OR,BPAT
35750,HERMISTON 2,45.8201,-119.225,36.68,OR,BPAT
35751,JOHN DAY,44.4751,-118.99,18.38,OR,BPAT
35752,BURNS 1,43.6553,-118.878,17.59,OR,BPAT
35753,PILOT ROCK,45.3753,-118.783,5.43,OR,BPAT
35754,PENDLETON,45.657,-118.889,53.61,OR,BPAT
35755,MILTON FREEWATER 1,45.8727,-118.277,34.15,OR,BPAT
35756,WALLA WALLA 1,46.178,-118.329,49.27,OR,BPAT
35757,WALLA WALLA 2,46.1518,-118.296,49.27,OR,BPAT
35758,LA GRANDE,45.3353,-118.2,43.84,OR,BPAT
35759,ELGIN,45.6436,-117.846,6.31,OR,BPAT
35760,BAKER CITY,44.8738,-117.705,32.09,OR,BPAT
35761,UNION 1,45.2283,-117.683,9.92,OR,BPAT
35762,VALE 1,44.1013,-117.297,13.49,OR,IPCO
35763,ENTERPRISE 1,45.6648,-117.293,11.91,OR,BPAT
35764,ONTARIO 1,44.0355,-117.032,47.75,OR,IPCO
35765,JOSEPH,45.4945,-116.946,4.91,OR,BPAT
35766,BLUE RIVER,44.286,-122.041,0.0,OR,BPAT
35767,ARLINGTON 3,45.7119,-120.125,1.55,OR,BPAT
35768,KENO,42.0936,-122.07,1.87,OR,PACW
35769,CLATSKANIE 2,46.1789,-123.172,0.0,OR,BPAT
35770,HELIX 1,46.0128,-118.816,0.87,OR,BPAT
35771,ARLINGTON 4,45.6525,-120.21,2.04,OR,BPAT
35772,UMATILLA 2,45.9402,-119.299,0.0,OR,BPAT
35773,UNION 2,45.0852,-117.816,3.98,OR,BPAT
35774,WASCO 1,45.5836,-120.504,1.62,OR,BPAT
35775,LOWELL 1,44.7224,-122.251,2.98,OR,PGE
35776,NEWBERG 3,45.2879,-122.963,1.9,OR,PGE
35777,THE DALLES 2,45.7164,-120.694,0.65,OR,BPAT
35778,HERMISTON 3,45.794,-119.313,0.0,OR,BPAT
35779,CLATSKANIE 3,46.154,-123.407,0.0,OR,BPAT
35780,LOWELL 2,43.7107,-122.424,1.43,OR,BPAT
35781,CONDON,45.2766,-120.279,4.99,OR,BPAT
35782,WASCO 2,45.6537,-120.603,0.0,OR,BPAT
35783,KLAMATH FALLS 4,42.1727,-121.814,0.51,OR,PACW
35784,MADRAS 2,44.6058,-121.277,7.29,OR,BPAT
35785,MORO,45.52,-120.574,1.96,OR,BPAT
35786,LOWELL 3,44.1307,-122.244,4.62,OR,BPAT
35787,HERMISTON 4,45.8042,-119.37,0.0,OR,BPAT
35788,OXBOW 1,44.9716,-116.835,2.61,OR,BPAT
35789,DEXTER 2,43.0895,-123.416,0.0,OR,PACW
35790,BOARDMAN 2,45.848,-119.674,1.14,OR,GRID
35791,KLAMATH FALLS 5,42.1739,-121.811,0.0,OR,PACW
35792,SPRINGFIELD 5,44.0569,-122.956,0.0,OR,BPAT
35793,ARLINGTON 5,45.6758,-120.318,0.0,OR,BPAT
35794,TOLEDO 2,44.6119,-123.932,3.5,OR,BPAT
35795,HELIX 2,45.9362,-118.66,0.0,OR,BPAT
35796,IONE 2,45.6533,-119.991,0.0,OR,GRID
35797,ESTACADA 2,45.122,-122.07,0.0,OR,PGE
35798,LOWELL 4,43.9153,-122.753,0.0,OR,BPAT
35799,ARLINGTON 6,45.7167,-120.201,0.0,OR,BPAT
35800,ESTACADA 3,45.2433,-122.28,0.0,OR,PGE
35801,OXBOW 2,45.2439,-116.701,0.0,OR,IPCO
35802,IDLEYLD PARK 1,43.2939,-122.473,0.0,OR,PACW
35803,IDLEYLD PARK 2,43.2669,-122.41,0.0,OR,PACW
35804,ATHENA,45.8992,-118.591,0.0,OR,BPAT
35805,PROSPECT,42.7312,-122.514,0.0,OR,PACW
35806,ECHO,45.7286,-119.418,0.0,OR,BPAT
35807,ARLINGTON 7,45.651,-120.26,0.0,OR,BPAT
35808,THE DALLES 3,45.614,-121.135,0.0,OR,BPAT
35809,WHITE CITY 2,42.4361,-122.85,0.0,OR,PACW
35810,IDLEYLD PARK 3,43.3558,-122.249,0.0,OR,PACW
35811,WASCO 3,45.51,-120.48,0.0,OR,BPAT
35812,MILTON FREEWATER 2,45.943,-118.591,0.0,OR,BPAT
35813,CLATSKANIE 4,46.1724,-123.174,0.0,OR,BPAT
35814,LOWELL 5,44.4494,-122.549,0.0,OR,BPAT
35815,TRAIL,42.6717,-122.677,0.0,OR,PACW
35816,IDLEYLD PARK 4,43.2727,-122.447,0.0,OR,PACW
35817,WASCO 4,45.571,-120.593,0.0,OR,BPAT
35818,MADRAS 3,44.6944,-121.231,0.0,OR,BPAT
35819,SANDY 2,45.4817,-122.083,0.0,OR,PGE
35820,CASCADE LOCKS,45.6441,-121.941,0.0,OR,PGE
35821,BOARDMAN 3,45.848,-119.674,0.0,OR,GRID
35822,IDLEYLD PARK 5,43.2806,-122.402,0.0,OR,PACW
35823,ARLINGTON 8,45.2881,-120.174,0.0,OR,BPAT
35824,VALE 2,44.0231,-117.468,0.0,OR,IPCO
35825,CLATSKANIE 5,46.1789,-123.172,0.0,OR,BPAT
35826,BOARDMAN 4,45.6932,-119.809,0.0,OR,GRID
35827,EUREKA 1,40.8174,-124.094,43.99,CA,CISO
35828,FORTUNA,40.6101,-124.205,47.72,CA,CISO
35829,EUREKA 2,40.6799,-124.203,43.97,CA,CISO
35830,ARCATA,40.8106,-124.094,39.57,CA,CISO
35831,CRESCENT CITY,41.9152,-124.134,51.47,CA,PACW
35832,MCKINLEYVILLE,41.0489,-124.042,39.88,CA,CISO
